open_time,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote
2024-01-16 00:15:00,2511.91,2515.8,2510.9,2514.19,676.6637,1700721.73324,1445,245.7802,617606.669978
2024-01-16 00:20:00,2514.2,2514.92,2507.03,2508.95,782.5219,1964131.547239,2242,346.4612,869432.423486
2024-01-16 00:25:00,2508.96,2513.74,2508.95,2513.03,1119.6816,2812823.900002,3359,363.4481,913020.735563
2024-01-16 00:30:00,2513.03,2513.05,2509.1,2510.17,481.6623,1209341.039145,2454,242.5535,608955.50944
2024-01-16 00:35:00,2510.17,2511.34,2507.68,2508.15,475.6663,1193820.865623,2714,151.4148,380046.35049
2024-01-16 00:40:00,2508.15,2509.55,2506.32,2507.41,858.3095,2152493.638815,3524,460.3542,1154439.723906
2024-01-16 00:45:00,2507.41,2510.41,2506.08,2509.53,339.987,852596.336053,2276,191.279,479686.433877
2024-01-16 00:50:00,2509.52,2510.66,2508.05,2508.3,637.351,1599056.467093,2025,278.0612,697603.161228
2024-01-16 00:55:00,2508.3,2509.39,2507.06,2509.2,442.035,1108874.835732,1826,259.7396,651552.03316
2024-01-16 01:00:00,2509.21,2519.18,2508.47,2519.17,1312.2867,3299601.645145,4020,916.2423,2303856.427469
2024-01-16 01:05:00,2519.18,2522.4,2517.33,2519.21,1151.8542,2902505.084736,3991,716.4972,1805471.48006
2024-01-16 01:10:00,2519.21,2520.79,2515.91,2519.6,1168.179,2941886.555423,3322,561.5966,1414203.634119
2024-01-16 01:15:00,2519.6,2520.48,2514.01,2517.01,882.1038,2219941.230806,3419,237.8925,598800.772769
2024-01-16 01:20:00,2517.0,2518.44,2513.77,2517.2,875.6478,2203500.687322,2953,390.9949,983948.852712
2024-01-16 01:25:00,2517.2,2517.76,2514.86,2516.6,553.2546,1392277.006015,2519,238.5805,600402.875571
2024-01-16 01:30:00,2516.6,2517.34,2510.08,2512.75,707.8585,1778796.175949,3522,382.682,961651.818103
2024-01-16 01:35:00,2512.75,2512.76,2506.48,2506.82,661.4319,1659431.109964,3132,222.7616,558878.576027
2024-01-16 01:40:00,2506.83,2508.43,2505.0,2506.97,840.0722,2106137.885879,2788,522.9114,1310992.197209
2024-01-16 01:45:00,2506.98,2515.98,2506.97,2513.21,766.3009,1925594.598407,3430,486.7,1222942.241799
2024-01-16 01:50:00,2513.22,2513.73,2511.33,2513.6,481.8902,1210688.733286,2955,293.7687,738041.163247
2024-01-16 01:55:00,2513.59,2514.5,2512.39,2514.16,439.1378,1103709.218494,2148,258.2532,649081.421249
2024-01-16 02:00:00,2514.16,2516.0,2512.03,2515.96,712.6538,1791889.584694,2887,270.7942,680835.673543
2024-01-16 02:05:00,2515.95,2519.4,2515.13,2518.27,463.1399,1166004.709636,2567,257.9095,649268.572436
2024-01-16 02:10:00,2518.26,2521.39,2518.26,2519.61,461.8711,1163964.494293,2546,224.6988,566251.196626
2024-01-16 02:15:00,2519.61,2521.72,2518.6,2520.59,720.9385,1817215.176413,2849,492.7353,1242059.025108
2024-01-16 02:20:00,2520.6,2523.2,2520.19,2522.0,468.58,1181639.048731,1892,285.5998,720204.679567
2024-01-16 02:25:00,2521.99,2523.12,2521.47,2523.0,333.8535,842079.11887,1490,208.8579,526810.799208
2024-01-16 02:30:00,2523.01,2528.86,2523.0,2524.65,1015.4439,2565320.568779,3166,586.0304,1480424.343793
2024-01-16 02:35:00,2524.65,2525.57,2520.28,2520.95,699.3085,1764293.228124,2750,260.5815,657248.488776
2024-01-16 02:40:00,2520.96,2520.96,2518.75,2518.75,561.0243,1413506.946435,2682,205.9796,518933.582166
2024-01-16 02:45:00,2518.76,2520.89,2517.14,2518.15,1468.0357,3697998.274129,2641,1154.6995,2908761.770857
2024-01-16 02:50:00,2518.15,2519.01,2515.28,2517.0,835.131,2101784.35043,2796,290.7212,731595.185244
2024-01-16 02:55:00,2517.0,2517.91,2515.74,2517.5,611.7736,1539725.865923,1888,356.8476,898037.918679
2024-01-16 03:00:00,2517.51,2520.46,2516.4,2519.45,719.4429,1812293.99814,2568,294.1159,740721.118904
2024-01-16 03:05:00,2519.45,2520.45,2518.8,2519.79,247.2404,623005.379953,1418,123.6761,311624.309365
2024-01-16 03:10:00,2519.78,2519.81,2518.78,2518.96,664.8125,1674872.902246,1334,247.9501,624613.398932
2024-01-16 03:15:00,2518.96,2524.6,2518.96,2522.8,1056.3189,2663179.236347,2507,682.5625,1720655.345086
2024-01-16 03:20:00,2522.79,2527.58,2521.44,2527.01,918.4079,2318262.874142,2807,527.1098,1330501.720848
2024-01-16 03:25:00,2527.0,2527.01,2521.6,2521.6,595.1469,1502222.453721,2891,244.681,617598.058578
2024-01-16 03:30:00,2521.61,2524.24,2521.11,2523.84,602.6797,1520334.418353,2957,416.0294,1049432.495669
2024-01-16 03:35:00,2523.84,2529.79,2523.14,2528.22,1006.0478,2542028.517387,3924,764.0863,1930415.195375
2024-01-16 03:40:00,2528.22,2532.18,2526.97,2529.81,1339.7797,3389184.869121,3838,833.494,2108435.409757
2024-01-16 03:45:00,2529.82,2531.11,2527.42,2528.6,682.1202,1724940.216682,2448,338.7284,856575.273305
2024-01-16 03:50:00,2528.61,2530.8,2526.05,2530.13,547.0889,1383244.342004,2146,303.8829,768396.407771
2024-01-16 03:55:00,2530.12,2538.23,2529.9,2537.6,2422.7652,6142546.965357,6059,1604.554,4067587.528494
2024-01-16 04:00:00,2537.6,2539.36,2534.2,2534.74,1115.8839,2829601.039312,3923,718.2581,1821128.588632
2024-01-16 04:05:00,2534.75,2535.46,2534.13,2534.75,608.8802,1543385.611631,2113,441.3118,1118596.592395
2024-01-16 04:10:00,2534.75,2535.81,2534.21,2535.44,646.081,1637785.290731,1632,329.1842,834443.727129
2024-01-16 04:15:00,2535.44,2535.72,2533.62,2533.75,637.387,1615593.843061,2232,234.3394,593959.137335
2024-01-16 04:20:00,2533.75,2536.47,2533.62,2533.89,887.7732,2250173.217463,2467,316.9357,803355.36184
2024-01-16 04:25:00,2533.9,2534.18,2532.78,2533.0,300.0604,760176.279391,1203,127.503,323009.358846
2024-01-16 04:30:00,2533.0,2533.66,2530.18,2530.75,758.7476,1920936.291289,2301,243.3284,616039.516682
2024-01-16 04:35:00,2530.76,2530.97,2528.86,2530.33,666.4636,1686045.214529,2140,312.7214,791070.003411
2024-01-16 04:40:00,2530.32,2533.02,2530.2,2532.08,610.3751,1545133.747774,2193,415.1439,1050884.783594
2024-01-16 04:45:00,2532.09,2532.61,2528.0,2528.69,1063.5851,2689520.37789,3334,213.4601,539825.990354
2024-01-16 04:50:00,2528.68,2533.0,2528.68,2530.58,974.6158,2466504.233757,2212,663.212,1678297.964354
2024-01-16 04:55:00,2530.57,2531.46,2529.29,2530.5,372.2225,941940.852386,1668,127.4276,322432.487933
2024-01-16 05:00:00,2530.49,2532.36,2528.0,2530.0,632.6128,1600583.356726,2407,316.3542,800302.519707
2024-01-16 05:05:00,2530.0,2531.65,2529.14,2529.76,480.8187,1216697.398967,2193,176.6961,447143.295735
2024-01-16 05:10:00,2529.75,2532.32,2529.75,2532.26,335.2737,848732.352401,1466,165.3791,418664.974217
2024-01-16 05:15:00,2532.26,2533.22,2530.54,2532.06,492.7281,1247754.131256,1748,123.9933,313951.63303
2024-01-16 05:20:00,2532.06,2533.29,2531.55,2532.97,588.8308,1491188.035621,2013,244.1386,618249.091971
2024-01-16 05:25:00,2532.97,2535.0,2532.96,2534.99,425.4021,1078011.39155,1702,226.8986,575008.866076
2024-01-16 05:30:00,2534.99,2538.01,2531.94,2536.71,777.3834,1971356.520147,3010,355.1912,900746.585706
2024-01-16 05:35:00,2536.7,2538.94,2535.99,2538.41,1105.4872,2805077.347278,2718,779.4063,1977719.37383
2024-01-16 05:40:00,2538.4,2542.14,2537.54,2539.18,1276.5518,3242821.458202,3618,811.2726,2060856.141197
2024-01-16 05:45:00,2539.18,2540.14,2536.99,2537.0,529.9312,1345334.620372,1740,152.6567,387572.642647
2024-01-16 05:50:00,2536.99,2538.78,2534.91,2535.27,641.6852,1627424.581142,3005,305.5786,775042.602642
2024-01-16 05:55:00,2535.27,2536.12,2531.03,2531.04,1116.5416,2828689.805481,3406,432.8312,1096508.763463
2024-01-16 06:00:00,2531.03,2531.6,2528.06,2531.52,1163.8157,2943735.262726,3401,710.7341,1797593.270228
2024-01-16 06:05:00,2531.52,2532.6,2529.2,2529.67,455.426,1152854.132207,2446,163.6346,414218.742701
2024-01-16 06:10:00,2529.67,2530.39,2529.01,2529.58,615.1368,1556055.72251,2011,385.6543,975517.344063
2024-01-16 06:15:00,2529.58,2529.58,2528.0,2528.28,676.7324,1711443.111028,2109,233.3204,590045.158699
2024-01-16 06:20:00,2528.28,2530.6,2525.43,2529.8,2284.1389,5774572.780482,3029,462.4259,1169189.830375
2024-01-16 06:25:00,2529.81,2533.51,2529.06,2533.51,728.1593,1842835.005356,2006,407.7507,1032073.933427
2024-01-16 06:30:00,2533.51,2536.84,2532.96,2534.97,1139.6528,2888364.057688,3139,558.423,1415301.510851
2024-01-16 06:35:00,2534.97,2536.47,2531.64,2532.9,496.185,1257527.716217,2126,264.8814,671462.252945
2024-01-16 06:40:00,2532.91,2533.04,2531.54,2531.54,177.6558,449906.886629,1213,80.198,203096.923532
2024-01-16 06:45:00,2531.54,2533.48,2531.54,2531.83,421.6736,1067880.564121,1755,197.8342,500979.768593
2024-01-16 06:50:00,2531.82,2531.84,2529.09,2530.52,647.1698,1637638.374562,2214,287.7403,728072.678413
2024-01-16 06:55:00,2530.52,2534.89,2529.42,2534.89,594.7054,1505918.01108,2106,457.8763,1159473.282347
2024-01-16 07:00:00,2534.88,2536.89,2534.06,2536.49,422.724,1071858.617755,2522,267.1041,677243.611591
2024-01-16 07:05:00,2536.48,2536.49,2530.94,2531.88,399.898,1013039.966385,2352,193.5926,490400.432735
